Gene_ID	SUPeR-seqpool-split1	SUPeR-seqpool-split2	SUPeR-seqpool-split4	SUPeR-seqpool-split3	SUPeR-seqpool-split6	SUPeR-seqpool-split5	SUPeR-seqpool-split8	SUPeR-seqpool-split7	SUPeR-seqpool-split9	SUPeR-seqpool-split10
ENSG00000251503.3	12.9684	27.3823	3.11322E-45	1.06517E-19	7.47306	45.9687	1.84707	9.37086	17.3096	1.9979E-46
ENSG00000241563.2	5.44399E-30	1.02677E-36	0	0	1.66096E-92	8.88312E-25	0	2.64985E-49	2.33685E-14	0
ENSG00000175262.10	0	0	0	0	0	0	0	0	0	0
ENSG00000215785.2	0	0	0	0	0	0	0	0	0	0
ENSG00000160049.7	26.9857	26.0468	56.5962	28.3375	51.8163	9.08274	35.5801	21.2961	30.8895	116.416
ENSG00000203469.2	0	1.81297E-05	0	4.24946	0	2.28825E-60	7.75265E-92	0	0	0
ENSG00000142655.8	0.01706	0	4.85475E-85	0.0028273	0.256638	6.56762	0.000513518	0.235829	0.349117	3.58751
ENSG00000243267.2	0	0	0	0	0	0	0	0	0	0
ENSG00000264181.1	0	0	0	0	0	0	0	0	0	0
ENSG00000130940.10	0.00894272	2.30396	0	0.000933139	0	0	0	0	0	0
ENSG00000272078.1	0	4.02283E-07	0	0	0	0	0	0	0	0
ENSG00000207213.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162441.7	185.87	68.8424	53.7942	155.023	32.6481	23.4565	24.7372	1.85855	0	36.3497
ENSG00000228150.1	0	0	0	0.0438246	0.273335	0	1.02315E-132	0	0	0.0286081
ENSG00000173614.9	31.9206	0	0.035997	110.923	0	0.538462	0	0	0.00206624	36.6827
ENSG00000202415.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265521.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241326.1	0	0	0	0	0	0	0	0	0	0
ENSG00000009724.12	0	0	0.00113354	0.00298941	0	0	0.0017908	0.00366135	0.000622795	0.00548848
ENSG00000271895.1	0	0	0	0	0	0	11.1477	0	8.25454	0
ENSG00000116649.5	130.613	93.7473	79.7158	138.051	144.049	142.083	137.257	188.934	176.987	154.215
ENSG00000120948.11	105.748	139.05	129.294	267.099	54.1712	150.687	148.045	170.52	157.707	106.699
ENSG00000224338.2	0	0	0	0	0	0	0	0	0	0
ENSG00000235643.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204624.6	0.00566876	0	0	0	0	0.00118901	0	0	0	0
ENSG00000116663.6	0	0	28.9336	11.4784	0.168675	0	4.04106	2.48776	53.6933	42.5016
ENSG00000116661.9	0	0	0	0	0	3.5328	0	0	0	0
ENSG00000132879.9	0	0	0	0.200533	0	0	0.226713	3.16793	24.7721	0.169227
ENSG00000162490.6	0.00468585	0	0	0	0	0	0	0.00396788	0	0
ENSG00000120942.9	56.3805	0	2.39543	28.12	29.1102	18.7156	5.70058	29.4758	0.565986	0
ENSG00000238199.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116670.10	38.1176	92.2075	75.975	92.842	80.7863	72.5501	296.439	54.1594	163.284	184.925
ENSG00000171608.11	0.0106859	2.00688E-18	0.00333011	0.00239722	1.04173E-15	13.3146	4.97498	5.49678	8.955	1.00309E-19
ENSG00000271264.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179840.5	0.0811568	0	0	0	0	0	0	0	0	0
ENSG00000233268.3	0.0926315	0	0	0	0	0	0	0	0	0
ENSG00000231789.2	5.6942	9.95844	14.5962	24.0242	5.13313	0	0.178798	12.1559	0	2.01133
ENSG00000171603.12	0.24728	5.45238	0	16.4467	0.223802	15.4723	0.0322403	9.68034	2.78068	11.1411
ENSG00000171824.9	51.473	124.791	43.0272	28.2498	64.8072	93.2	69.4539	144.198	90.0141	42.9186
ENSG00000226849.1	2.22259E-159	1.43204E-125	1.66607E-252	4.78259E-146	1.07033E-134	6.19455E-184	6.39486E-277	2.52423E-176	6.84292E-170	1.43683E-253
ENSG00000230337.1	21.1762	0	0	0	0	0	1.27572	0	0	0
ENSG00000198793.8	99.2308	62.9482	7.57483	61.381	33.4749	11.6167	5.61106	20.7398	7.08876	5.98998
ENSG00000271794.1	0	0	0	0	0	0	0	0	0	0
ENSG00000225602.1	0	0	0	0	0	0	0	0	0	0
ENSG00000253086.1	0	0	0	0	0	0	0	0	0	0
ENSG00000171819.4	0	0	0	0	0	0	0	0	0	0
ENSG00000207451.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238173.1	0	0	0	0	0	0	0	0	0	0
ENSG00000120937.8	0	0	0	0	0	0	0	0	0	0
ENSG00000224904.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201801.1	0	0	0	0	0	0	0	0	0	0
ENSG00000199347.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116685.11	23.2388	20.46	1.16471	0	0.733568	10.9424	12.6323	19.3268	17.3326	13.4177
ENSG00000270914.1	0	0	0	0	0	0	0	0	0	0
ENSG00000243539.2	0	0	0	0	0	0	0	0	0	0
ENSG00000116691.6	0.591855	75.9867	0	0	166.966	30.4057	111.766	111.356	17.1413	36.6443
ENSG00000202461.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116688.12	2.18438	2.76868	4.69073	1.25297	20.491	20.4218	14.6057	34.3898	27.2653	10.9516
ENSG00000225196.2	0	0	0	0	0	0	0	0	0	0
ENSG00000252969.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215910.3	0.00769929	0	0	4.74906E-134	0	0	4.36143E-49	0	0	0
ENSG00000011021.17	0.0129613	14.5696	0	0.0570079	0.0206037	7.32921	4.7619	0.0257177	14.4963	0
ENSG00000242349.1	0	2.32396E-134	0	3.41777E-27	1.79501E-23	1.03985E-61	0	2.25723E-23	5.96737E-55	0
ENSG00000177553.6	0	0	0	0	0	0	0	0	0	0
ENSG00000177000.6	3.25434	1.29504	0	0.678782	0	0.122175	0.0818684	0	7.09959	0
ENSG00000175206.6	0	0	0	0	0	0	0	0.0563837	0	0
ENSG00000229484.1	0	0	0	0	0	0	0	0	0	0
ENSG00000028137.12	0.0474787	0	0	0	0	0	0	0	0	0
ENSG00000263676.1	0	0	0	0	0	0	0	0	0	0
ENSG00000120949.10	0.169289	0	0	0.636832	0	0	0	0	0	0
ENSG00000201135.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227875.2	0	0	0	0	0	0	0	0	0	0
ENSG00000272482.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204518.2	0	0	0	0.00669127	0	0	0	0	0	0
ENSG00000226166.2	0	0	0	0	0	0	0	0	0	0
ENSG00000188984.7	0.0128401	0	0	0	0	0	0	0	0	0
ENSG00000238771.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162496.4	0.00640833	0	0	0	0	0	0	0	0	50.9073
ENSG00000221340.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116726.4	0	0	0	0	0	0	0	0	0	0
ENSG00000157330.5	0.00910344	0	0	0	0	0	0	0	0	0
ENSG00000228338.1	0	0	0	0	0	0	0	0	0	0
ENSG00000083444.12	63.5752	25.1072	6.87752	13.8624	12.4952	46.8938	96.9183	35.2183	22.5025	5.36678
ENSG00000116721.9	0.0212159	0	0	0	0	0	0	0	0	0
ENSG00000204513.5	0	0	0	0	0	0	0	0	0	0
ENSG00000231103.2	0	0	0	0	0	0	0	0.0037589	0	0
ENSG00000179172.7	0	0	0	0	0.0621357	0	0	0	0	0
ENSG00000120952.4	0	0	0	0	0	0	0	0	0	0
ENSG00000187545.5	0	0	0	0	0	0	0	0	0	0
ENSG00000243073.3	0.0166907	0	0	0	0	0	0.0130658	0	0	0
ENSG00000204510.1	0.0227501	0	0	0	0	0	0	0	0	0
ENSG00000177674.11	143.276	138.32	35.9482	137.208	56.7451	58.0727	118.994	91.9573	27.7728	121.081
ENSG00000207434.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234064.1	0.177103	0	0	0	0	0	0	0	0	0
ENSG00000250113.1	0	0	0	0	0	0	0	0	0	0
ENSG00000048707.9	0.00394526	25.3854	0.00202937	0.000176429	4.82854	0.000613931	5.71356	20.0988	22.3211	54.8988
ENSG00000239149.1	0	201.277	0	0	0	0	0	30.0234	0	0
ENSG00000233336.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204505.3	0.0553588	0	0	0	0	0	0	0	0	0
ENSG00000229978.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236179.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179412.8	0	0	0	0	0	0	0	0	0	0
ENSG00000224199.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204503.5	0	0	0	0	0	0	0	0	0	0
ENSG00000229571.2	0.0443514	0	0	0	0	0	0	0	0	0
ENSG00000233394.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231219.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207511.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204502.2	0.0492341	0	0	0	0	0	0	0	0	0
ENSG00000237700.1	0	0	0	0	0	0	0	0	0	0
ENSG00000182330.6	0.0227501	0	0	0	0	0	0	0	0	0
ENSG00000204501.2	0.0117211	0	0	0	0	0	0.0127827	0	0	0
ENSG00000228229.2	0	0	0	0	0	0	0	0	0	0
ENSG00000204491.2	0	0	0	0	0	0	0.025977	0	0	0
ENSG00000204495.3	0.110178	0	0	0	0	0	0	0	0	0
ENSG00000204488.3	0	0	0	0	0	0	0	0	0	0
ENSG00000204485.2	0.0227501	0	0	0	0	0	0	0	0	0
ENSG00000204486.3	0	0	0	0	0	0	0	0.00632547	0	0
ENSG00000224581.1	0	0	0	0	0	0	0	0	0	0
ENSG00000157358.7	0.0117211	0	0	0	0	0	0.0127827	0	0	0
ENSG00000204479.4	0	0	0	0	0	0	0	0	0	0
ENSG00000204480.6	0	0	0	0	0	0	0.0314348	0	0	0
ENSG00000204481.6	0.145112	0	0	0	0	0	0	0	0	0
ENSG00000204478.5	0	0	0	0	0	0	0	0.00631418	0	0
ENSG00000215909.3	0	0	0	0	0	0	0	0	0	0
ENSG00000162494.5	0	0	0	0	0	0	0	0	0	0
ENSG00000259961.1	0	0	0	0	0	0	0	0	0	0
ENSG00000222952.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266358.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237445.2	0	0	0	0.0191327	0	0	0.0020256	0	0	0.0137887
ENSG00000253085.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231606.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252151.1	0	0	0	0	0	0	0	0	0	0
ENSG00000234593.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232423.3	0.128464	0.000751723	0	0	0	0	0	0	0	0
ENSG00000250894.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239810.2	0	0	0	0	0	0	0	0	0	0
ENSG00000270601.1	0.0336924	0	0	0	0	0	0	0	0	0
ENSG00000204508.3	0	0	0	0	0	0	0	0	0	0
ENSG00000228140.1	0	0	0	0	0	0	0	0	0	0
ENSG00000171729.9	0.0117261	0	0	0.469138	4.08451	0	0	0.160196	0	0.480396
ENSG00000204464.3	0	0	0	0	0	0	0	0	0	0
ENSG00000215720.4	0	0	0	0	0	0	0	0	0	0
ENSG00000142634.8	0.521221	0	0.406362	5.35469	4.60661	0.315822	0	0	6.94746	15.2365
ENSG00000162438.7	0.0150359	0	0	0	0	0	0	0	0	0
ENSG00000116731.18	1.75834	8.77554	0.931591	0	0	0	0.0726661	42.6567	1.19458	3.71096
ENSG00000235084.2	99.1105	88.998	118.324	117.991	120.578	99.2939	86.6198	121.831	102.233	92.3602
ENSG00000142621.15	0.0070092	0	0	0	0	0	0.00040546	0	0	0
ENSG00000233485.1	0.0024017	0	0	0	0	0	0	0	0	0
ENSG00000236045.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252417.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236500.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162493.12	75.6558	54.0404	37.8694	68.2782	24.4315	5.27102	40.1152	19.7856	6.9438	4.86482
ENSG00000271742.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116138.8	0.0090234	6.81188	0	1.7288	0.0925989	12.3079	13.5771	9.92481	0	0
ENSG00000251866.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272510.1	0	0	0	0	0	0	0	0	0	0
ENSG00000116771.5	0.0611851	0	0	0	0	0	1.70512	0	0	0
ENSG00000237301.1	0	0	0	0	0	0	0	0	0	0
ENSG00000189337.11	0.00764728	0.134288	1.57338	0	0	40.6249	13.8248	7.67251	48.2085	13.3566
ENSG00000235829.1	0	0	0	0	0	0	0	0	0	0
ENSG00000175147.7	0.00437786	0	0	0	0	0	0	0	0	0
ENSG00000142615.7	0	0	0	0	0	0	0	0	0	0
ENSG00000215704.5	0.00628872	0	0	0	0	0	0.00245362	0	0	0
ENSG00000132906.13	0.00895572	0	0	0	0	9.33936	0.82021	1.47236	0	0
ENSG00000224321.1	0.213433	0.306719	0.797104	0.407886	0.250797	8.62779	0.169893	0.754448	7.41614	0
ENSG00000197312.7	0.723579	2.15804	4.15431	0.0143682	0.467526	2.60872	1.14601	0.0388786	0.98289	1.01298
ENSG00000215695.1	13.5663	64.881	50.502	0	2.74338	0	0	0	34.3081	0
ENSG00000178715.7	75.8696	63.6549	78.3334	62.2996	71.5964	44.0618	85.687	61.9096	85.7831	75.8171
ENSG00000233954.4	1683.56	2021.96	1969.17	2293.58	2209.31	2077.19	2220.69	1794.67	2292.07	2118.71
ENSG00000231353.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224966.4	0	0	0	0	0	0	0	0	0	0
ENSG00000183888.4	0	0	0	0	0	0	0	0	0	0
ENSG00000233078.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232456.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162458.8	13.0948	0	0.045266	0	0.153215	7.27555	0	0	0	6.7936
ENSG00000184908.13	0	0	0	0	0	0	0	0	0	0
ENSG00000116786.7	21.8875	10.3501	0	25.3259	52.32	8.5759	34.4468	23.1675	80.0348	4.71528
ENSG00000264048.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162461.7	0	0	0	0	0	0	0	0	0	0
ENSG00000162460.6	0	0	0	0	0	0	0	0	0	0
ENSG00000237938.1	1.38169E-198	2.29175E-187	0	3.16322E-216	0	5.93379E-183	1.16957E-281	1.27327E-224	0.0141559	5.42229E-167
ENSG00000224459.1	0	0	0	0	0	0	0	0	0	0
ENSG00000142627.9	0.0050395	15.7074	0	0	0	0	0.0333351	0	0	4.55654
ENSG00000227959.1	0	0	0	0	0	0	0	0	0	0
ENSG00000185519.8	8.30411	0	0	0	0	0	0	4.28805	7.61322	0
ENSG00000224621.1	0	0	0	0	0	0	0	0	0	0
ENSG00000204377.3	0	0	0	8.41607	0	0	0	0	0	0
ENSG00000237276.4	0	0	0.0107057	0.891771	0	0	0	0	0	0
ENSG00000173641.13	0	0	0	0	0	0	0	17.9943	0.0916447	0
ENSG00000186510.7	0.0106329	0	0	0	0	0.0092575	0	0	0	0
ENSG00000234166.1	0	0	0	0	0	0	0	5.9783E-14	0	0
ENSG00000142632.12	0	0	0.213713	0	0	0	0	11.692	0	0
ENSG00000116809.7	27.1663	0	26.1172	0	67.6009	0.543662	0.256363	0	9.89394	0
ENSG00000234607.2	0	0	0	0	0	0	0	0	0	0
ENSG00000179743.2	0.0114726	0	15.2185	0	0	8.82647	29.1057	14.8098	0.111226	4.02143
ENSG00000270620.1	0	0	0	0	0	0	0	0	0	0
ENSG00000065526.6	8.99917	3.40898	22.7826	16.4678	2.92149	6.90526	28.7691	2.7828	78.9071	9.98173
ENSG00000238818.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233929.1	124.083	0	0	44.7304	200.964	214.853	7.07701	37.3149	20.0708	48.1346
ENSG00000132881.7	0.0304157	0	0	0	2.83043	0	0	0	0	0
ENSG00000206652.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261135.1	0	0	0	0	8.96903	0	0	0.261425	0	0
ENSG00000224174.2	0	0	0	0	0	0	0	0	0	0
ENSG00000233421.3	0.121616	0	0	0	0	0	0	0	0	0
ENSG00000268674.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226029.1	0.0217768	0	0	0	0	0	0	0	0	0
ENSG00000080947.10	0	0	0	0	0	0	0	0	0	0
ENSG00000225710.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266584.1	0	0	0	0	0	0	0	0	0	0
ENSG00000037637.6	5.52878	0	9.53334	0	35.2417	4.55181	0.072819	4.406	0.00164054	0.588446
ENSG00000271732.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207513.1	0	0	0	0	0	0	0	0	0	0
ENSG00000186301.7	0.0372461	0	0	0	0	0.5162	0	0	0	0
ENSG00000157191.15	43.3889	107.646	45.1403	16.6137	49.4918	82.4201	54.969	124.329	13.8319	9.73309
ENSG00000215908.5	6.25563	0	0	44.9865	44.1155	7.02352	0	36.782	0	2.30824
ENSG00000237847.2	0	0	0	0	0	0	0	0	0	0
ENSG00000264742.1	0	0	0	0	0	0	0	0	0	0
ENSG00000268991.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236698.1	409.688	741.208	376.238	588.18	253.382	267.546	707.103	587.579	314.712	432.66
ENSG00000268869.1	0.0895657	0	0	0	0	0	0	0	0	0
ENSG00000055070.12	41.6687	30.2427	61.1319	22.9764	21.5719	65.9768	165.735	63.7374	37.2639	67.4303
ENSG00000226457.1	0	0	0	0	0	0	0	0	1.21251	0
ENSG00000187144.7	0.00339129	8.48897E-277	0	0	1.15315E-29	0.0029296	0	0	0	0
ENSG00000219481.6	51.7277	65.4788	17.8363	67.8401	27.8025	14.7782	16.6	6.2976	41.1424	62.0985
ENSG00000252180.1	0	0	0	0	0	0	0	0	0	0
ENSG00000058453.12	0.00819673	0	0	9.28614	0.0800486	0.278967	0.000532908	4.0865	0.000743642	0
ENSG00000207389.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227684.1	0	0	0	0	0	0	0	0	0	0
ENSG00000230239.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228549.2	0	0	0	0	0	0	0	0	0	0
ENSG00000235241.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207005.1	0	0	0	0	0	0	0	0	0	0
ENSG00000186715.6	0	0	0	0.00988758	0.0277445	0.506619	0	0	0	0
ENSG00000223643.2	0	0	0	0	0	0	0	0	0	0
ENSG00000263811.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238142.1	0	0.228412	0	0	0	0	0	0	0	0
ENSG00000272426.1	0	0	0	0	0	0	0	0	0	0
ENSG00000117115.8	0	0	0	0	0	0	0	0	0	0
ENSG00000204362.5	0	0	0	0	0	0	0	0	0	0
ENSG00000142623.8	0.0039074	0	0	0	0	0	0	0	0	0
ENSG00000256049.2	0.0108526	0	0	0	0	0	0.00211708	0	0	0
ENSG00000142619.4	0.00455062	0	0	0	0	0	0	0	0	0
ENSG00000266634.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239020.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236648.1	0.00495443	0	0	0	0	0	0	0	0	0.00607527
ENSG00000159339.9	0.00898212	0.0041091	0	0	0	0	0	0	0	0
ENSG00000269468.1	0.0145079	0	0	0	0	0	0	0	0	0
ENSG00000261781.1	0	0	0	0	0	0	0	0	0	0
ENSG00000117122.9	79.1412	24.5378	4.36201	58.2002	0.0738688	114.183	220.955	36.2603	158.883	0
ENSG00000159363.13	0	42.1009	29.4317	43.4258	0.133982	57.723	4.24064	27.8283	2.04114	14.3289
ENSG00000226526.1	0.00612521	0	0	0.000128218	4.21597E-63	0	2.71044E-158	0	1.12429E-282	2.54647E-36
ENSG00000225387.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227751.1	173.257	252.078	173.974	122.381	160.193	255.211	78.2187	214.712	229.698	150.983
ENSG00000179051.9	18.946	32.2619	13.3267	37.716	31.5431	20.2583	4.49526	53.5188	26.4542	10.4563
ENSG00000266727.1	0	0	0	0	0	0	0	0	0	0
ENSG00000117148.6	0.0155438	0	0	0	0	0	0	0	0	0
ENSG00000179023.7	0	0	0	0	0	0	0	0	0	0
ENSG00000235282.2	0	0	0	0	0	0	0	0	0	0
ENSG00000074964.12	0.00603764	0	0.000805189	0	0	0.000876861	0.0615333	0.00085188	0	0
ENSG00000225478.2	0	0	0	0	0	0	0	0	0	0
ENSG00000117118.5	272.223	193.257	288.778	219.372	378.584	737.859	238.104	398.786	471.723	376.436
ENSG00000009709.7	0.00810012	0	9.39693	0	0.162478	0	0.000526639	1.66834	7.62313	0
ENSG00000162482.4	0.0360657	0	0.0290376	0	0	0.0311291	0.0141203	0	0	0
ENSG00000211454.9	0.197758	0	0.159592	0	0.0502759	0.0425199	0.0193823	0	5.75498	0
ENSG00000270728.1	0	0	0	0	0	0	0	0	0	0
ENSG00000117154.7	0.00676404	0.000844126	0	0	0	0	4.27356E-11	0.000165648	0	0
ENSG00000230035.2	0.00622609	0	0	0	0	0	0.00508946	0	0	0
ENSG00000040487.8	0.00948972	104.956	87.1424	0	0.254467	23.1828	27.9438	74.7888	104.269	29.6662
ENSG00000265192.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201609.1	0	0	0	0	0	0	0	0	0	0
ENSG00000053371.8	45.152	33.0536	137.743	17.8502	75.5647	37.2056	10.1563	0.58572	43.4376	40.6541
ENSG00000200403.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239027.1	0	0	0	0	0	0	0	0	0	0
ENSG00000235185.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179002.5	0	0	0	0	0	0	0	0	0	0
ENSG00000255275.3	0.00444837	0	1.16692E-14	5.31735E-103	5.41732E-09	0	2.16561E-11	1.54479E-08	0	3.58935E-11
ENSG00000159423.12	12.1224	0	32.7669	3.52139	0.880667	0	0	16.7614	0	0.10382
ENSG00000265606.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221662.1	0	0	0	0	0	0	0	0	0	0
ENSG00000169991.6	0	0	0	1.58123	0	0	0.0104272	0	0	0
ENSG00000272084.1	0.050256	0.0753239	3.54534E-09	0	1.06611E-71	0.0454179	7.38851E-37	1.55382E-09	2.78316E-25	5.99023E-100
ENSG00000127481.10	1.99499	74.0667	24.6796	0.00110029	51.7629	9.86861	38.5415	2.83686	16.8305	52.6399
ENSG00000266098.1	0	0	0	0	0	0	0	0	0	0
ENSG00000158748.3	2.18819	0	0	0	0	0	0	0	0	0
ENSG00000230424.1	0	18.1482	0	0.00567349	6.17517E-43	0	3.74466E-124	0.166573	5.51767E-163	0.00649871
ENSG00000053372.4	13.267	37.9752	61.2328	39.0192	7.64623	15.915	0.269669	23.89	1.50089	10.6842
ENSG00000127463.9	0	1.02772	0	6.87518	2.47496	22.2656	64.5389	0.386811	11.2477	0
ENSG00000178828.5	0	0	0	0	0	0	0	0	0	0
ENSG00000235434.1	0	0	0	0	0	0	0	0	0	0
ENSG00000188784.4	0	0	0	0	0	0	0	0	0	0
ENSG00000242688.2	0	0	0	0	0	0	0	0	0	0
ENSG00000169914.5	0.0257998	0.0742016	0.0413475	0.533412	12.5808	5.9221	3.66651	4.68183	0	0
ENSG00000188257.6	0	0	0	0	0	0	0	0	0	0
ENSG00000162542.9	0.00270298	16.0729	0.00108144	0	0.000918954	7.40729	0.000527213	0.469104	0	0.000828536
ENSG00000117215.10	0.0653558	0	0	0	0	0	0	0	0	0
ENSG00000227066.1	0	0	0	0	0	0	0	0	0	0
ENSG00000158786.4	0.0639191	0	0	0	0	0	0	0	0	0
ENSG00000187980.6	0.00996809	0	0	0	0	0	0	0	0	0.0122249
ENSG00000127472.6	0.00758906	0	0	0	0	0	0.00197373	0	0	0
ENSG00000225986.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162543.5	0	0	0	0	0	0	0	0	0	0
ENSG00000228105.1	0	0	0	0	0	0	0	0	0	0
ENSG00000162545.5	3.48888	0	0	0	0	8.00951	9.84776	5.74331	0	0
ENSG00000090432.5	6.29772	0	1.68667	22.5466	0.196601	0.125356	0.283064	0	14.6145	0
ENSG00000236963.1	0.00676521	0	0	0	0	0	0	0	0	0
ENSG00000226487.1	0	0	0	0	0	0	0	0	0	0
ENSG00000215520.3	0	0	0	0	0	0	0	0	0	0
ENSG00000183114.6	0	0	0	0	0	0	0	0	0.0739009	0.917464
ENSG00000270136.1	3.748E-46	1.68694E-11	0.000301668	0.514587	6.37378E-13	1.25612	0.379534	4.47926E-24	2.06487E-16	2.88592E-10
ENSG00000173436.9	181.747	229.284	225.184	101.358	191.897	231.505	201.206	228.553	235.798	237.459
ENSG00000226396.1	19.222	14.7638	9.9164	15.2012	13.7585	14.9229	12.3098	9.15293	11.9792	12.7191
ENSG00000158747.9	11.4276	8.08883	0.430808	0.336192	19.967	0.0771862	0.698621	21.3642	14.2826	31.9321
ENSG00000158816.11	0.00450217	0	0	0	0	0	0	0	0	0
ENSG00000226664.1	0.00106616	0	0	0	0	0	0	0	0	0
ENSG00000158825.5	34.4867	0	0	0	0	0	12.2547	0	0	2.26741
ENSG00000077549.13	43.6324	63.4739	6.3696	18.7369	33.1036	23.9626	125.624	15.4623	69.7716	2.50506
ENSG00000240490.2	0	0	0	0	0	0	0	0	0	0
ENSG00000233069.1	0	0	0	0	0	0	0	0	0	0
ENSG00000189410.7	0.0562941	0	0	0	0	0	0	0	0	0
ENSG00000117245.8	0.00295355	0	0	0	0	0	0	0	0	0.286101
ENSG00000235432.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236216.4	0	1.92442	1.15934	0	0	3.22013	0	0	0	0
ENSG00000228823.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236009.1	0	0	0	0	0	0	0	0	0	0
ENSG00000227001.2	4.6066	0	16.5265	0.360069	0	0	0	0	0	0
ENSG00000187952.8	0	0	0	0	0	0	0	0	0	0
ENSG00000186543.7	0	0	0	0	0	0	0	0	0	0
ENSG00000127483.13	10.4235	4.71258	7.14733	102.188	80.6111	36.5378	20.5639	8.32589	52.9275	31.6813
ENSG00000203394.2	28.3359	12.2858	41.1451	4.08834	10.4354	24.7912	58.6846	16.8899	25.1323	27.9879
ENSG00000233431.1	0	0	0	0	0	0	0	0	0	0
ENSG00000221781.1	0	0	0	0	0	0	0	0	0	0
ENSG00000117298.10	0.00744226	0.705258	3.10442	23.5102	12.4862	0.0284101	59.4092	10.0827	12.8837	0
ENSG00000236936.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231105.1	0	0	0.0203819	0	0	0	0	0	0	0
ENSG00000162551.9	0.00923108	0	3.30993	0	0	0.00201075	0	0	34.8538	66.8173
ENSG00000076864.15	0.00653881	0	2.74351	0	0	0	0.0423995	15.9725	0.0590353	2.19853
ENSG00000219073.3	0.00742706	0	0	1.25281	0	0	0	0	0	0
ENSG00000263991.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201919.1	0	0	0	0	0	0	0	0	0	0
ENSG00000264385.1	0	0	0	0	0	0	0	0	0	0
ENSG00000090686.11	0.876634	8.97766	0.0691435	47.7007	79.0365	43.7607	27.043	2.03845	0	1.58155
ENSG00000231978.2	0	0	0	0	0	0	0	0	0	0
ENSG00000142794.14	19.1353	0.428556	26.1998	20.6179	2.41011	0.0394682	0.130883	0.0259436	1.7468	0.205547
ENSG00000176378.8	0	0	0	0	0	0	0	0	0	0
ENSG00000228397.1	0	0	0	0	0	0	0	0	0	16.92
ENSG00000142789.15	0.0298428	0	0	45.971	0	0	0	0	0	0
ENSG00000263929.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201273.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263582.1	0	0	0	0	0	0	0	0	0	0
